episode_id,name,role_detail,role_group_normalized
Amelie_Poulain_End,FABIENNE CHAUAT,la femme dans le coma,Cast
Amelie_Poulain_End,DOMINIQUE BETTENFELD,le voisin d'Amélie,Cast
Amelie_Poulain_End,JACQUES VIALA,le client qui humilie son ami,Cast
Amelie_Poulain_End,FABIEN BEHAR,le client humilié,Cast
Amelie_Poulain_End,JONATHAN JOSS,le fils du client humilié,Cast
Amelie_Poulain_End,JEAN-PIERRE BECKER,le clochard,Cast
Amelie_Poulain_End,JEAN DARIE,l'aveugle,Cast
Amelie_Poulain_End,THIERRY GIBAULT,le client aux endives,Cast
Amelie_Poulain_End,FRANÇOIS BERCOVICI,son copain,Cast
Amelie_Poulain_End,FRANCK MONIER,Dominique Bretodeau jeune,Cast
Amelie_Poulain_End,GUILLAUME VIRY,le S.D.F.,Cast
Amelie_Poulain_End,JEAN DARE,l'aveugle,Cast
Amelie_Poulain_End,FRANÇOIS BERGOVICI,son copain,Cast
Amelie_Poulain_End,VALÉRIE ZARROUK,Dominique Bredoteau femme,Cast
Amelie_Poulain_End,MARIE-LAURE DESCOUREAUX,la concierge du mort,Cast
Amelie_Poulain_End,SOPHIE TELLIER,la Tante Quiche,Cast
Amelie_Poulain_End,GERALD WEINGAND,l'instituteur,Cast
Amelie_Poulain_End,FRANÇOIS VIAUR,le patron du bistrot,Cast
Amelie_Poulain_End,PAULE DARE,une employée,Cast
Amelie_Poulain_End,MARC AMIOT,l'inconnu des photomatons,Cast
Amelie_Poulain_End,MYRIAM LABBÉ,la cliente du tabac,Cast
Amelie_Poulain_End,JEAN RUPERT,l'esprit des cloisons manuelles,Cast
Amelie_Poulain_End,FRANKIE PAIN,la marchande de journaux,Cast
Amelie_Poulain_End,JULIANNA KOVACS,une cliente de l'épicerie,Cast
Amelie_Poulain_End,PHILIPPE PAIMBLANC,le contrôleur du train,Cast
Amelie_Poulain_End,MADY ET MONETTE MARLOUX,les jumelles,Cast
Amelie_Poulain_End,ROBERT GENDREU,le client du café,Cast
Amelie_Poulain_End,VALÉRIANE DE VILLENEUVE,la femme qui rit,Cast
Amelie_Poulain_End,ISIS PEYRADE,Samantha,Cast
Amelie_Poulain_End,RAYMONDE HEUDELINE,la cantinière du train fantôme,Cast
Amelie_Poulain_End,CHRISTIANE BOPP,la femme près du manège,Cast
Amelie_Poulain_End,THIERRY ARFEUILLIÈRES,l'homme statue,Cast
Amelie_Poulain_End,JERRY LUCAS,le petit garçon du Sacré-Cœur,Cast
Amelie_Poulain_End,PATRICK PAROUX,le souffleur de rue,Cast
Amelie_Poulain_End,FRANÇOIS AUBINEAU,le facteur de la concierge,Cast
Amelie_Poulain_End,PHILIPPE BEAUTIER,le facteur de Poulain,Cast
Amelie_Poulain_End,KARINE ASURE,la petite fille du rendez-vous,Cast
Amelie_Poulain_End,RÉGIS IACONO,Julien d'Herblier,Cast
Amelie_Poulain_End,FRANCK-OLIVIER BONNET,Palace Video,Miscellaneous Companies
Amelie_Poulain_End,ALAIN FLORET,le mari de la concierge,Cast
Amelie_Poulain_End,JEAN-POL BRISSART,Jacques Groujan,Cast
Amelie_Poulain_End,Frédéric MITTERRAND,,Thanks
Amelie_Poulain_End,Lionel KOPP,Directeur de post-production,Additional Crew
Amelie_Poulain_End,Sophie VERMERSCH,,Additional Crew
Amelie_Poulain_End,Céline de SEYNES,,Additional Crew
Amelie_Poulain_End,Pascal ROY,Deuxième assistant à la réalisation,Second Unit Directors or Assistant Directors
Amelie_Poulain_End,Thomas PARNET,Stagiaires,Additional Crew
Amelie_Poulain_End,Juliette BINAUD,Stagiaires,Additional Crew
Amelie_Poulain_End,Aude LEMERCIER,Reprises,Additional Crew
Amelie_Poulain_End,José SAKO,Reprises,Additional Crew
Amelie_Poulain_End,François PAUMARD,Photographe,Camera and Electrical Department
Amelie_Poulain_End,Michael SOWA,Créateur des personnages animés,Animation Department
Amelie_Poulain_End,Isabelle SAUVANON,Affichée de Presse,Additional Crew
Amelie_Poulain_End,Véronique LAMBERT de GUISE,Documentaliste,Additional Crew
Amelie_Poulain_End,Ludovic LECOUTEUX,Album de Photomontages,Art Department
Amelie_Poulain_End,Michel FOLCO,D'après la collection originale de,Additional Crew
Amelie_Poulain_End,THERY,Affiches murales,Art Department
Amelie_Poulain_End,Luc DESPORTES,Storyboard,Art Department
Amelie_Poulain_End,Patrick PITAVINO,Animateurs,Animation Department
Amelie_Poulain_End,Valentine AUPETIT,Animateurs,Animation Department
Amelie_Poulain_End,Alberte GARO,Figuration,Additional Crew
Amelie_Poulain_End,Valérie ESPAGNE,Enfants,Cast
Amelie_Poulain_End,Patricia VAN,Assistante enfants,Additional Crew
Amelie_Poulain_End,Patrick CAUDRELIER,Cascades physiques,Stunts
Amelie_Poulain_End,Rémi CANAPE,Cascades physiques,Stunts
Amelie_Poulain_End,Pascaline GIRARDOT,Cascades physiques,Stunts
Amelie_Poulain_End,Jean-Claude LAGNEIZ,Cascades voitures,Stunts
Amelie_Poulain_End,Sébastien LAGNEIZ,Cascades voitures,Stunts
Amelie_Poulain_End,Sébastien SEVEAU,Cascades voitures,Stunts
Amelie_Poulain_End,Sébastien GUYOMARD,Technicien Photomation,Additional Crew
Amelie_Poulain_End,Gilles CAUSSADE,Directeur financier,Additional Crew
Amelie_Poulain_End,Nicole HEITZMANN,Administratrice de production,Production Managers
Amelie_Poulain_End,Marie-Laure COMPAIN,Secrétaire de production,Production Managers
Amelie_Poulain_End,Nicolas DAVY,Régisseurs adjoints,Production Managers
Amelie_Poulain_End,Éric DUCHENE,Régisseurs adjoints,Production Managers
Amelie_Poulain_End,Christophe ANTONIN,Régisseur de plateau,Production Managers
Amelie_Poulain_End,Nadia LE BAYON,Stagiaires,Additional Crew
Amelie_Poulain_End,Zuzanna NOIRBERT,Stagiaires,Additional Crew
Amelie_Poulain_End,Stéphane LEFEBVRE,Stagiaires,Additional Crew
Amelie_Poulain_End,Christophe HENRY,Stagiaires,Additional Crew
Amelie_Poulain_End,Cyril DUSSEAUX,Stagiaires,Additional Crew
Amelie_Poulain_End,Bruno CALVO,Photographe de plateau,Additional Crew
Amelie_Poulain_End,Matthieu BASTID,1er assistant,Camera and Electrical Department
Amelie_Poulain_End,Christophe PEROTIN,2e assistant,Camera and Electrical Department
Amelie_Poulain_End,Ludovic SIMON,Assistant vidéo,Camera and Electrical Department
Amelie_Poulain_End,Béatrice MIZRAHI,Renforts,Additional Crew
Amelie_Poulain_End,Genrri IAZAREVSKY,Assisté de,Additional Crew
Amelie_Poulain_End,Dominique COLIN,Assisté de,Camera and Electrical Department
Amelie_Poulain_End,Thierry TRONCHET,Assisté de,Camera and Electrical Department
Amelie_Poulain_End,Patrick de RANTER,Steadycam,Camera and Electrical Department
Amelie_Poulain_End,Jorg WIDMER,Renfort,Camera and Electrical Department
Amelie_Poulain_End,Bruno DUBET,Chef machiniste,Camera and Electrical Department
Amelie_Poulain_End,Robert DONA,Machiniste,Camera and Electrical Department
Amelie_Poulain_End,Dominique LEPAGE,Machiniste,Camera and Electrical Department
Amelie_Poulain_End,Laurent THIERY,Machiniste,Camera and Electrical Department
Amelie_Poulain_End,Thomas SIDOPULOS,Renfort,Camera and Electrical Department
Amelie_Poulain_End,Jim HOWE,Chef électriciens,Camera and Electrical Department
Amelie_Poulain_End,Michel SABOURDY,Chef électriciens,Camera and Electrical Department
Amelie_Poulain_End,Olivier CAZETTI,Electricien,Camera and Electrical Department
Amelie_Poulain_End,Yves QUEHEC,Electricien,Camera and Electrical Department
Amelie_Poulain_End,Yves KOHEN,Electricien,Camera and Electrical Department
Amelie_Poulain_End,Joël SPINOLA,Electricien,Camera and Electrical Department
Amelie_Poulain_End,Jean-Christophe DUWEZ,Electricien,Camera and Electrical Department
Amelie_Poulain_End,Sophie MOLLIARD,Stagiaire,Camera and Electrical Department
Amelie_Poulain_End,Eric DUPRESSOIR,Groupiste,Camera and Electrical Department
Amelie_Poulain_End,Emma LEBAIL,Costumière,Costume Designers
Amelie_Poulain_End,Veronique ELISE,Assistante,Costume and Wardrobe Department
Amelie_Poulain_End,Sylvie BELLO,Assistante,Costume and Wardrobe Department
Amelie_Poulain_End,Clémentine DARROS,Stagiaire,Costume and Wardrobe Department
Amelie_Poulain_End,Dominique GALICHET,Renforts maquillage,Makeup Department
Amelie_Poulain_End,Karina GRUAS,Renforts maquillage,Makeup Department
Amelie_Poulain_End,Vesna ESTORD,Renforts maquillage,Makeup Department
Amelie_Poulain_End,Virginie DURANTEAU,Renforts coiffure,Makeup Department
Amelie_Poulain_End,Myriam ROGER,Renforts coiffure,Makeup Department
Amelie_Poulain_End,Reynaud DESBANT,Renforts coiffure,Makeup Department
Amelie_Poulain_End,Lorenzo BELLIOT,Renforts coiffure,Makeup Department
Amelie_Poulain_End,Mathieu JUNOT,Décoration,Art Department
Amelie_Poulain_End,Delphine MABED,1er assistant Allemagne,Art Department
Amelie_Poulain_End,Marie-Laure VALLA,Ensemblière,Art Department
Amelie_Poulain_End,Jacques PELISSIER,Régisseurs d'extérieurs,Art Department
Amelie_Poulain_End,Marc FEHINGRAT,Régisseurs d'extérieurs,Art Department
Amelie_Poulain_End,Marc ROVERÉ,Régisseurs d'extérieurs,Art Department
Amelie_Poulain_End,Hélène REY,Régisseurs d'extérieurs,Art Department
Amelie_Poulain_End,Alain GUAIS,Chef constructeur,Art Department
Amelie_Poulain_End,Daniel FERET,Chef menuisier,Art Department
Amelie_Poulain_End,Laurent COLET,Menuisiers,Art Department
Amelie_Poulain_End,Olivier DELPY,Menuisiers,Art Department
Amelie_Poulain_End,Olivier CHAUFOUR,Stagiaire,Art Department
Amelie_Poulain_End,Stéphane CHAUVET,Sculpteur,Art Department
Amelie_Poulain_End,Fabrice MAUX,Chef peintre,Art Department
Amelie_Poulain_End,Jean-Marc AURIOL,Peintres peintures,Art Department
Amelie_Poulain_End,Martine VIELLE,Peintres peintures,Art Department
Amelie_Poulain_End,Didier GUYARD,Peintres peintures,Art Department
Amelie_Poulain_End,Michèle BATAILLE,"Peintres du ""Déjeuner des Canotiers"" de Renoir",Art Department
Amelie_Poulain_End,Pascale BOILLOT,"Peintres du ""Déjeuner des Canotiers"" de Renoir",Art Department
Amelie_Poulain_End,François BORGEAUD,Accessoiriste,Art Department
Amelie_Poulain_End,LES VERSAILLAIS,Effets spéciaux,Special Effects Companies
Amelie_Poulain_End,Jean-Baptiste BONETTO,Effets spéciaux,Special Effects
Amelie_Poulain_End,Noël CHAINBAUX,Effets spéciaux,Special Effects
Amelie_Poulain_End,Yves DOMENJOUD,Effets spéciaux,Special Effects
Amelie_Poulain_End,Olivier GLEYZE,Effets spéciaux,Special Effects
Amelie_Poulain_End,Daniel LENOIR,Effets spéciaux,Special Effects
Amelie_Poulain_End,Thierry REYMONENQ,Effets spéciaux,Special Effects
Amelie_Poulain_End,Denis GASTOU,Réalisation,Directors
Amelie_Poulain_End,Jean-Christophe SPADACCINI,Réalisation,Directors
Amelie_Poulain_End,Christophe MARATIER,Conseillers armes,Additional Crew
Amelie_Poulain_End,Stéphane BOURDON,Conseillers armes,Additional Crew
Amelie_Poulain_End,Corinne SAGLIO,Administratrice adjointe,Production Managers
Amelie_Poulain_End,Chantal BEGASSE,Secrétaire de production,Production Managers
Amelie_Poulain_End,Svetlana NOVAK,Assistante de production,Production Managers
Amelie_Poulain_End,Patrick REBIRI,Chauffeur de production,Transportation Department
Amelie_Poulain_End,Frédéric DAUGERON,Organisateur de fêtes,Additional Crew
Amelie_Poulain_End,Céline KILPINSKI,Montage image,Editorial Department
Amelie_Poulain_End,Amandine MAROU,Scriptaine,Script and Continuity Department
Amelie_Poulain_End,Yann MALCOR,Prémontage archives,Editorial Department
Amelie_Poulain_End,Didier LEFOUEST,Coloriste numérique,Visual Effects
Amelie_Poulain_End,Yvan LUCAS,Consultant couleur,Visual Effects
Amelie_Poulain_End,Michael BELIN,Assistant Télécinema,Visual Effects
Amelie_Poulain_End,Alexandre WIDMER,Monteur dialogues,Sound Department
Amelie_Poulain_End,Guillaume LERICHE,Co-Mixeur,Sound Department
Amelie_Poulain_End,Jean-Pierre LELONG,Bruiteur,Sound Department
Amelie_Poulain_End,Mario MELCHIORRI,Assistant Bruiteur,Sound Department
Amelie_Poulain_End,Marilena CAVOLA HARDY,Assistante monteur son,Sound Department
Amelie_Poulain_End,Igor THOMAS GERARD,Assistant créateur sonore,Sound Department
Amelie_Poulain_End,Franck METTRE,Repiquage,Sound Department
Amelie_Poulain_End,Michel FILIPPI,Post-synchro,Sound Department
Amelie_Poulain_End,Jean-Philippe ANGELINI,Assistant,Sound Department
Amelie_Poulain_End,Stéphane de ROQUIGNY,Assistant,Sound Department
Amelie_Poulain_End,Jean-Louis LE BRAS,Perchman,Sound Department
Amelie_Poulain_End,Cavalier Bleu,Producteur exécutif musique,Music Department
Amelie_Poulain_End,Jacques SMERLAK,Producteur exécutif musique,Music Department
Amelie_Poulain_End,Édouard DUBOIS,Consultant musical,Music Department
Amelie_Poulain_End,Antoine SIMKINE,Producteur exécutif,Visual Effects
Amelie_Poulain_End,Thomas DUVAL,Superviseur tournage,Visual Effects
Amelie_Poulain_End,Édouard VALTON,Directeur de production,Production Managers
Amelie_Poulain_End,Delphine LE ROCH,Chargée de projets,Visual Effects
Amelie_Poulain_End,Séverine de WEVER,Chargée de projets,Visual Effects
Amelie_Poulain_End,Xavier FOURMOND,Chef de projet compositing,Visual Effects
Amelie_Poulain_End,Jean-Paul ROVELA,Chef de projet 3D,Visual Effects
Amelie_Poulain_End,Marco PACOSI,Retouches Matador,Visual Effects
Amelie_Poulain_End,Solenn COLIGNON,Retouches Matador,Visual Effects
Amelie_Poulain_End,Loïc BOUNEAU,"Graphistes compositing ""Datrix""",Visual Effects
Amelie_Poulain_End,André BRIZARD,"Graphistes compositing ""Datrix""",Visual Effects
Amelie_Poulain_End,Thierry DELOBEL,"Graphistes compositing ""Datrix""",Visual Effects
Amelie_Poulain_End,Stéphane DITOO,"Graphistes compositing ""Datrix""",Visual Effects
Amelie_Poulain_End,Alexandre KOLASINSKI,"Graphistes compositing ""Datrix""",Visual Effects
Amelie_Poulain_End,Jeremy LE ROUX,"Graphistes compositing ""Datrix""",Visual Effects
Amelie_Poulain_End,Patricia MEDJAHEED,"Graphistes compositing ""Datrix""",Visual Effects
Amelie_Poulain_End,Georges TORRERO,"Graphistes compositing ""Datrix""",Visual Effects
Amelie_Poulain_End,Daniel TRUJILLO CHINCHINA,"Graphistes compositing ""Datrix""",Visual Effects
Amelie_Poulain_End,Lucie BORIES,Assistés de,Visual Effects
Amelie_Poulain_End,Leila DIXMER,Assistés de,Visual Effects
Amelie_Poulain_End,Yann GONSARD,Assistés de,Visual Effects
Amelie_Poulain_End,Mathieu LE MEUR,Assistés de,Visual Effects
Amelie_Poulain_End,Bruno LE PROVOST,Graphistes 3D Matte painting,Visual Effects
Amelie_Poulain_End,Jean-Marie VIVES,Graphistes 3D Matte painting,Visual Effects
Amelie_Poulain_End,Olivier REVILLON,Graphistes 3D Matte painting,Visual Effects
Amelie_Poulain_End,Stéphanie DARGENT,Graphistes 3D Matte painting,Visual Effects
Amelie_Poulain_End,Morgan SALGE,Graphistes 3D Matte painting,Visual Effects
Amelie_Poulain_End,Véronique ZUBERBAIN,Graphistes 3D Matte painting,Visual Effects
Amelie_Poulain_End,Pierre VILLETTE,Graphistes 3D Matte painting,Visual Effects
Amelie_Poulain_End,Stéphane DEVERLY,Recherche et développement,Additional Crew
Amelie_Poulain_End,Olivier TUBACH,Recherche et développement,Additional Crew
Amelie_Poulain_End,Laurent CLAVIER,Recherche et développement,Additional Crew
Amelie_Poulain_End,Marc BRUCKERT,Type,Additional Crew
Amelie_Poulain_End,Julien JANISZEWSKI,Type,Additional Crew
Amelie_Poulain_End,DUBICOLOR,Laboratoire numérique,Miscellaneous Companies
Amelie_Poulain_End,Rip HAMPTON O'NEIL,Directeur technique,Additional Crew
Amelie_Poulain_End,Tommaso VERGALO,Directeur des productions,Additional Crew
Amelie_Poulain_End,Aurore ADER,Assisté de,Additional Crew
Amelie_Poulain_End,Laure FOURMENTAL,Assisté de,Additional Crew
Amelie_Poulain_End,Jérôme ARTHUIS,Coordinateur du projet,Additional Crew
Amelie_Poulain_End,Christophe BELENA,Numérisation et conformation,Additional Crew
Amelie_Poulain_End,Tina LIN,Numérisation et conformation,Additional Crew
Amelie_Poulain_End,Guillaume UGUET,Numérisation et conformation,Additional Crew
Amelie_Poulain_End,François DUPUY,Traitement numérique,Additional Crew
Amelie_Poulain_End,Abdel Ali KASSOU,Traitement numérique,Additional Crew
Amelie_Poulain_End,Nicolas PILE,Traitement numérique,Additional Crew
Amelie_Poulain_End,Alexandre JEANNERET,Traitement numérique,Additional Crew
Amelie_Poulain_End,Christophe COTTET,Transfert vidéo,Additional Crew
Amelie_Poulain_End,Coralie BOULAY,Responsable de l'organique,Additional Crew
Amelie_Poulain_End,Nicolas NIOCE,Stagiaires,Additional Crew
Amelie_Poulain_End,Gael EXILE,Stagiaires,Additional Crew
Amelie_Poulain_End,Déborah GOIGOUX,Stagiaires,Additional Crew
Amelie_Poulain_End,Arne MEERKAMP VAN EMBDEN,Producteur,Producers
Amelie_Poulain_End,Marc GREWE,Directeur de production,Production Managers
Amelie_Poulain_End,Eva NEUHAUFI,Administration de production,Production Managers
Amelie_Poulain_End,Claudia DUMMER-MANASSE,Assistante de production,Production Managers
Amelie_Poulain_End,Karen MITREGA,Secrétaire de production,Production Managers
Amelie_Poulain_End,Dinah RAUENBUSCH,2e assistant à la réalisation,Second Unit Directors or Assistant Directors
Amelie_Poulain_End,Volker SCHAFER,Chef décorateur,Production Designers
Amelie_Poulain_End,Thorsten SABEL,Assistants décorateurs,Art Department
Amelie_Poulain_End,Petra KLIMEK,Assistants décorateurs,Art Department
Amelie_Poulain_End,Daniel KOLAROV,Assistants décorateurs,Art Department
Amelie_Poulain_End,Dagmar WESSEL,Assistants décorateurs,Art Department
Amelie_Poulain_End,Stefan QUENTIN,Chef Constructeur,Art Department
Amelie_Poulain_End,John RAWSTHORN,Constructeurs,Art Department
Amelie_Poulain_End,Wolfgang GOSBERG,Constructeurs,Art Department
Amelie_Poulain_End,Onkel TUKA,Constructeurs,Art Department
Amelie_Poulain_End,Gregor HEES,Constructeurs,Art Department
Amelie_Poulain_End,Kerstin KROTZ,Assistante accessoiriste,Art Department
Amelie_Poulain_End,Jorg BERGEN,Accessoiristes de plateau,Art Department
Amelie_Poulain_End,Ralf SCHWAMBORN,Accessoiristes de plateau,Art Department
Amelie_Poulain_End,Sandra OUMAR,Assistants caméra,Camera and Electrical Department
Amelie_Poulain_End,Stefan DE LEUW,Assistants caméra,Camera and Electrical Department
Amelie_Poulain_End,Thomas BRUGGE,Électriciens,Camera and Electrical Department
Amelie_Poulain_End,Timo VON BURGSDORF,Électriciens,Camera and Electrical Department
Amelie_Poulain_End,Vlasto KOSTIC,Électriciens,Camera and Electrical Department
Amelie_Poulain_End,Marc VON KIJK,Électriciens,Camera and Electrical Department
Amelie_Poulain_End,Kenneth CORNILSE,Machinistes,Camera and Electrical Department
Amelie_Poulain_End,Tim LEHR,Machinistes,Camera and Electrical Department
Amelie_Poulain_End,Torsten SCHNEIDER,Stagiaires,Additional Crew
Amelie_Poulain_End,Frank NIERMANN,Stagiaires,Additional Crew
Amelie_Poulain_End,Mark VOIT,Stagiaires,Additional Crew
Amelie_Poulain_End,Robert SPIKA,Stagiaires,Additional Crew
Amelie_Poulain_End,TECHNOVISION,Cameras et Objectifs,Miscellaneous Companies
Amelie_Poulain_End,KODAK,Pellicule,Miscellaneous Companies
Amelie_Poulain_End,DURAN,Télécinéma,Miscellaneous Companies
Amelie_Poulain_End,ÉCLAIR,Laboratoire,Miscellaneous Companies
Amelie_Poulain_End,AUDITORIUMS DE BOULOGNE,Auditorium,Miscellaneous Companies
Amelie_Poulain_End,TRANSPAUX,Matériel électrique,Miscellaneous Companies
Amelie_Poulain_End,CAR GRIP,Matériel machinerie,Miscellaneous Companies
Amelie_Poulain_End,PANAVISION ALGA,Matériel machinerie,Miscellaneous Companies
Amelie_Poulain_End,CINESYL,Matériel machinerie,Miscellaneous Companies
Amelie_Poulain_End,D C A,Matériel son - Repérage,Miscellaneous Companies
Amelie_Poulain_End,ERCIDAN,Banc-titre,Miscellaneous Companies
Amelie_Poulain_End,P L S,Location véhicules techniques,Miscellaneous Companies
Amelie_Poulain_End,ÉRIC LE MOUËL,Locas,Miscellaneous Companies
Amelie_Poulain_End,COSMOS - Studio SETS,Studio France,Miscellaneous Companies
Amelie_Poulain_End,PHOTOMATON S.A.,Photomaton,Miscellaneous Companies
Amelie_Poulain_End,STUDIOS LA COUR,Casting,Miscellaneous Companies
Amelie_Poulain_End,TATOU LOCATION - MANGANELLI,Matériel vidéo,Miscellaneous Companies
Amelie_Poulain_End,ARTISTIC PALACE - LUMIÈRE UNIQUE,Matériel montage image,Miscellaneous Companies
Amelie_Poulain_End,CHRISTIE,Projecteur numérique,Miscellaneous Companies
Amelie_Poulain_End,MARQUIS ET FILMS,Publicité,Miscellaneous Companies
Amelie_Poulain_End,LOCAFETE,Cantine,Miscellaneous Companies
Amelie_Poulain_End,SAGA BELIAN,Assurances,Miscellaneous Companies
Amelie_Poulain_End,PATHE – IMAGES BANK – FRANCE 2 TELEVISION,,Miscellaneous Companies
Amelie_Poulain_End,ARKEON – LOBSTER – I.N.A. – DAVENPORT FILMS,,Miscellaneous Companies
Amelie_Poulain_End,DAVENPORT FILMS,"extrait de : ""born for hard luck"" avec Peg Leg Sam Jackson",Miscellaneous Companies
Amelie_Poulain_End,MK2 – LES FILMS DU CARROSSE – CHERITON ASSOCIATES – BBC,,Miscellaneous Companies
Amelie_Poulain_End,"FILM IMAGES – APRIL – PRESSE SPORT – TRANS WORLD INTERNATIONAL, INC.",,Miscellaneous Companies
Amelie_Poulain_End,Yann Tiersen,,Composers
Amelie_Poulain_End,Label/Virgin France,,Miscellaneous Companies
Amelie_Poulain_End,BMG Music Publishing France,,Miscellaneous Companies
Amelie_Poulain_End,Sony ATV Publishing France,,Miscellaneous Companies
Amelie_Poulain_End,Stéphane Kramer,Musique originale enregistrée par,Music Department
Amelie_Poulain_End,Didier Lizé,Musique originale enregistrée par,Music Department
